recommendation_set_id,set_clicked
400851.0,0
400887.0,0
400901.0,0
400917.0,0
400938.0,0
400942.0,0
400984.0,0
400996.0,0
401067.0,0
401090.0,0
401091.0,0
401175.0,0
401181.0,0
401189.0,0
401286.0,0
401373.0,0
401386.0,0
401458.0,0
401474.0,0
401513.0,0
401551.0,0
401572.0,0
401574.0,0
401588.0,0
401670.0,0
401711.0,0
401767.0,0
401796.0,0
401875.0,0
401878.0,0
401915.0,0
401928.0,0
402055.0,0
402093.0,0
402099.0,0
402103.0,0
402149.0,0
402174.0,0
402179.0,0
402206.0,0
402214.0,0
402295.0,0
402526.0,0
402745.0,0
402883.0,0
402891.0,0
402921.0,0
402948.0,0
402999.0,0
403001.0,0
403010.0,0
403036.0,0
403119.0,0
403150.0,0
403307.0,0
403345.0,0
403356.0,0
403424.0,0
403438.0,0
403466.0,0
403473.0,0
403535.0,0
403599.0,0
403737.0,0
403765.0,0
403902.0,0
404141.0,0
404194.0,0
404239.0,0
404340.0,0
404440.0,0
404441.0,0
404538.0,0
404551.0,0
404598.0,0
404631.0,0
404662.0,0
404706.0,0
404721.0,0
404733.0,0
404800.0,0
404939.0,0
404966.0,0
404967.0,0
404968.0,0
404969.0,0
405031.0,0
405113.0,0
405266.0,0
405615.0,0
405915.0,0
405969.0,0
406036.0,0
406105.0,0
406172.0,0
406234.0,0
406244.0,0
406310.0,0
406322.0,0
406364.0,0
406388.0,0
406401.0,0
406502.0,0
406552.0,0
406555.0,0
406613.0,0
406636.0,0
406640.0,0
406738.0,0
406743.0,0
406756.0,0
406760.0,0
406811.0,0
406827.0,0
406835.0,0
406851.0,0
406852.0,0
406858.0,0
406902.0,0
407338.0,0
407363.0,0
407386.0,0
407609.0,0
407857.0,0
407916.0,0
407943.0,0
407989.0,0
407998.0,0
408034.0,0
408054.0,0
408064.0,0
408091.0,0
408102.0,0
408144.0,0
408161.0,0
408171.0,0
408201.0,0
408214.0,0
408229.0,0
408258.0,0
408271.0,0
408321.0,0
408341.0,0
408363.0,0
408364.0,0
408383.0,0
408391.0,0
408493.0,0
408566.0,0
408567.0,0
408568.0,0
408572.0,0
408582.0,0
408626.0,0
408637.0,0
408640.0,0
408649.0,0
408662.0,0
408710.0,0
408748.0,0
408760.0,0
408775.0,0
408810.0,0
408821.0,0
408832.0,0
408834.0,0
408859.0,0
408954.0,0
408966.0,0
408978.0,0
409035.0,0
409037.0,0
409044.0,0
409090.0,0
409094.0,0
409142.0,0
409151.0,0
409156.0,0
409167.0,0
409170.0,0
409180.0,0
409190.0,0
409201.0,0
409247.0,0
409266.0,0
409267.0,0
409294.0,0
409334.0,0
409347.0,0
409425.0,0
409453.0,0
409484.0,0
409556.0,0
409611.0,0
409631.0,0
409632.0,0
409665.0,0
409695.0,0
409742.0,0
409759.0,0
409801.0,0
409825.0,0
409851.0,0
409881.0,0
409975.0,0
410008.0,0
410010.0,0
410067.0,0
410080.0,0
410128.0,0
410148.0,0
410170.0,0
410198.0,0
410270.0,0
410273.0,0
410290.0,0
410305.0,0
410423.0,0
410429.0,0
410466.0,0
410480.0,0
410489.0,0
410511.0,0
410582.0,0
410585.0,0
410586.0,0
410592.0,0
410607.0,0
410626.0,0
410638.0,0
410644.0,0
410697.0,0
410778.0,0
410792.0,0
410833.0,0
410876.0,0
410902.0,0
410918.0,0
410974.0,0
411006.0,0
411015.0,0
411023.0,0
411052.0,0
411057.0,0
411166.0,0
411183.0,0
411255.0,0
411358.0,0
411369.0,0
411373.0,0
411467.0,0
411484.0,0
411501.0,0
411558.0,0
411670.0,0
411671.0,0
412161.0,0
412174.0,0
412188.0,0
412319.0,0
412438.0,0
412455.0,0
412472.0,0
412647.0,0
412693.0,0
412697.0,0
412723.0,0
412745.0,0
412814.0,0
412844.0,0
412869.0,0
412958.0,0
412980.0,0
413098.0,0
413177.0,0
413209.0,0
413226.0,0
413245.0,0
413432.0,0
413435.0,0
413522.0,0
413584.0,0
413596.0,0
413598.0,0
413800.0,0
413830.0,0
413850.0,0
413873.0,0
413970.0,0
414001.0,0
414060.0,0
414113.0,0
414241.0,0
414328.0,0
414334.0,0
414356.0,0
414580.0,0
414589.0,0
414632.0,0
414642.0,0
414991.0,0
415092.0,0
415095.0,0
415136.0,0
415157.0,0
415178.0,0
415222.0,0
415227.0,0
415260.0,0
415263.0,0
415276.0,0
415379.0,0
415445.0,0
415477.0,0
415524.0,0
415545.0,0
415560.0,0
415601.0,0
415663.0,0
415717.0,0
415828.0,0
415905.0,0
415930.0,0
416124.0,0
416161.0,0
416246.0,0
416572.0,0
416664.0,0
416707.0,0
416765.0,0
416819.0,0
416884.0,0
416918.0,0
416953.0,0
416978.0,0
416986.0,0
416997.0,0
417026.0,0
417125.0,0
417166.0,0
417178.0,0
417185.0,0
417385.0,0
417431.0,0
417572.0,0
417573.0,0
417592.0,0
417600.0,0
417603.0,0
417662.0,0
417695.0,0
418043.0,0
418270.0,0
418426.0,0
418454.0,0
418698.0,0
418735.0,0
418758.0,0
418809.0,0
418874.0,0
418887.0,0
418904.0,0
418915.0,0
418923.0,0
418964.0,0
419033.0,0
419082.0,0
419098.0,0
419104.0,0
419119.0,0
419187.0,0
419193.0,0
419211.0,0
419259.0,0
419280.0,0
419308.0,0
419346.0,0
419413.0,0
419678.0,0
420122.0,0
420191.0,0
420380.0,0
420532.0,0
420657.0,0
420674.0,0
420682.0,0
420686.0,0
420761.0,0
420800.0,0
420824.0,0
420840.0,0
420847.0,0
420856.0,0
420979.0,0
421046.0,0
421089.0,0
421123.0,0
421146.0,0
421171.0,0
421241.0,0
421266.0,0
421294.0,0
421341.0,0
421359.0,0
421569.0,0
421581.0,0
421685.0,0
421801.0,0
421817.0,0
422165.0,0
422222.0,0
422345.0,0
422351.0,0
422519.0,0
422538.0,0
422568.0,0
422586.0,0
422594.0,0
422596.0,0
422630.0,0
422677.0,0
422691.0,0
422737.0,0
422756.0,0
422788.0,0
422846.0,0
422852.0,0
422853.0,0
422898.0,0
422909.0,0
422924.0,0
423025.0,0
423083.0,0
423183.0,0
423719.0,0
423757.0,0
423948.0,0
423954.0,0
423963.0,0
423964.0,0
423974.0,0
424063.0,0
424165.0,0
424212.0,0
424241.0,0
424253.0,0
424287.0,0
424292.0,0
424339.0,0
424342.0,0
424348.0,0
424389.0,0
424390.0,0
424411.0,0
424533.0,0
424535.0,0
424555.0,0
424675.0,0
424727.0,0
424898.0,0
424906.0,0
425031.0,0
425069.0,0
425076.0,0
425109.0,0
425159.0,0
425204.0,0
425215.0,0
425220.0,0
425239.0,0
425272.0,0
425273.0,0
425289.0,0
425307.0,0
425312.0,0
425325.0,0
425371.0,0
425377.0,0
425394.0,0
425395.0,0
425408.0,0
425449.0,0
425470.0,0
425500.0,0
425514.0,0
425667.0,0
425750.0,0
425883.0,0
426020.0,0
426026.0,0
426103.0,0
426165.0,0
426192.0,0
426227.0,0
426266.0,0
426395.0,0
426406.0,0
426477.0,0
426651.0,0
426685.0,0
426719.0,0
426977.0,0
427066.0,0
427068.0,0
427082.0,0
427178.0,0
427195.0,0
427201.0,0
427305.0,0
427471.0,0
427626.0,0
427799.0,0
427876.0,0
427886.0,0
427920.0,0
427942.0,0
427953.0,0
427999.0,0
428004.0,0
428021.0,0
428063.0,0
428075.0,0
428082.0,0
428084.0,0
428141.0,0
428193.0,0
428273.0,0
428358.0,0
428394.0,0
428425.0,0
428680.0,0
429269.0,0
429285.0,0
429422.0,0
429427.0,0
429461.0,0
429462.0,0
429540.0,0
429541.0,0
429594.0,0
429666.0,0
429705.0,0
429708.0,0
429722.0,0
429783.0,0
429850.0,0
429874.0,0
430007.0,0
430020.0,0
430023.0,0
430045.0,0
430114.0,0
430144.0,0
430326.0,0
430392.0,0
430670.0,0
430787.0,0
430803.0,0
430964.0,0
430968.0,0
431031.0,0
431167.0,0
431202.0,0
431221.0,0
431261.0,0
431275.0,0
431287.0,0
431324.0,0
431349.0,0
431417.0,0
431434.0,0
431460.0,0
431526.0,0
431577.0,0
431599.0,0
431647.0,0
431953.0,0
431986.0,0
432063.0,0
432115.0,0
432134.0,0
432152.0,0
432353.0,0
432582.0,0
432718.0,0
432918.0,0
433013.0,0
433086.0,0
433166.0,0
433193.0,0
433220.0,0
433243.0,0
433379.0,0
433385.0,0
433389.0,0
433411.0,0
433414.0,0
433516.0,0
433532.0,0
433547.0,0
433566.0,0
433577.0,0
433579.0,0
433644.0,0
433672.0,0
433694.0,0
433860.0,0
434001.0,0
434077.0,0
434145.0,0
434188.0,0
434216.0,0
434386.0,0
434402.0,0
434450.0,0
434608.0,0
434718.0,0
434825.0,0
434830.0,0
434882.0,0
434893.0,0
434962.0,0
434987.0,0
434998.0,0
435007.0,0
435050.0,0
435110.0,0
435167.0,0
435501.0,0
435516.0,0
435525.0,0
435630.0,0
435633.0,0
435636.0,0
435693.0,0
435713.0,0
435741.0,0
435799.0,0
435884.0,0
435890.0,0
435899.0,0
435936.0,0
436039.0,0
436110.0,0
436224.0,0
436241.0,0
436254.0,0
436266.0,0
436286.0,0
436303.0,0
436322.0,0
436344.0,0
436378.0,0
436596.0,0
436751.0,0
436767.0,0
436776.0,0
436785.0,0
436813.0,0
436862.0,0
437004.0,0
437048.0,0
437052.0,0
437053.0,0
437094.0,0
437108.0,0
437133.0,0
437135.0,0
437207.0,0
437219.0,0
437377.0,0
437382.0,0
437395.0,0
437404.0,0
437427.0,0
437731.0,0
437826.0,0
437863.0,0
438172.0,0
438348.0,0
438521.0,0
438523.0,0
438599.0,0
438701.0,0
438703.0,0
438738.0,0
438776.0,0
438907.0,0
438968.0,0
439009.0,0
439035.0,0
439037.0,0
439221.0,0
439247.0,0
439263.0,0
439266.0,0
439669.0,0
440014.0,0
440023.0,0
440089.0,0
440210.0,0
440216.0,0
440333.0,0
440339.0,0
440354.0,0
440483.0,0
440515.0,0
440536.0,0
440637.0,0
440646.0,0
440693.0,0
440707.0,0
440870.0,0
440877.0,0
440932.0,0
440961.0,0
441056.0,0
441111.0,0
441220.0,0
441405.0,0
441601.0,0
441672.0,0
441715.0,0
441932.0,0
442004.0,0
442005.0,0
442007.0,0
442042.0,0
442088.0,0
442093.0,0
442094.0,0
442122.0,0
442296.0,0
442300.0,0
442306.0,0
442314.0,0
442371.0,0
442378.0,0
442464.0,0
442574.0,0
442620.0,0
442643.0,0
442658.0,0
442909.0,0
442933.0,0
443019.0,0
443215.0,0
443222.0,0
443327.0,0
443439.0,0
443467.0,0
443477.0,0
443510.0,0
443532.0,0
443560.0,0
443568.0,0
443592.0,0
443625.0,0
443659.0,0
443670.0,0
443671.0,0
443700.0,0
443718.0,0
443780.0,0
443843.0,0
443856.0,0
443890.0,0
443903.0,0
443933.0,0
444006.0,0
444061.0,0
444074.0,0
444077.0,0
444083.0,0
444189.0,0
444735.0,0
444737.0,0
444772.0,0
444830.0,0
444865.0,0
445047.0,0
445096.0,0
445167.0,0
445174.0,0
445194.0,0
445206.0,0
445219.0,0
445282.0,0
445319.0,0
445547.0,0
445624.0,0
445759.0,0
445926.0,0
445973.0,0
445990.0,0
446113.0,0
446165.0,0
446167.0,0
446168.0,0
446185.0,0
446188.0,0
446208.0,0
446258.0,0
446296.0,0
446309.0,0
446350.0,0
446369.0,0
446379.0,0
446387.0,0
446494.0,0
446496.0,0
446503.0,0
446634.0,0
446647.0,0
446667.0,0
446770.0,0
446793.0,0
446965.0,0
446969.0,0
447111.0,0
447247.0,0
447285.0,0
447483.0,0
447487.0,0
447493.0,0
447494.0,0
447575.0,0
447578.0,0
447608.0,0
447701.0,0
447743.0,0
447792.0,0
447836.0,0
447837.0,0
448006.0,0
448101.0,0
448618.0,0
448646.0,0
448692.0,0
448775.0,0
449012.0,0
449016.0,0
449022.0,0
449089.0,0
449115.0,0
449129.0,0
449135.0,0
449170.0,0
449173.0,0
449194.0,0
449201.0,0
449218.0,0
449227.0,0
449242.0,0
449388.0,0
449412.0,0
449413.0,0
449421.0,0
449450.0,0
449456.0,0
449462.0,0
449480.0,0
449630.0,0
449973.0,0
450033.0,0
450234.0,0
450346.0,0
450430.0,0
450513.0,0
450629.0,0
450631.0,0
450819.0,0
450843.0,0
450860.0,0
450871.0,0
450965.0,0
451040.0,0
451068.0,0
451113.0,0
451130.0,0
451152.0,0
451233.0,0
451235.0,0
451251.0,0
451264.0,0
451287.0,0
451289.0,0
451299.0,0
451304.0,0
451338.0,0
451345.0,0
451442.0,0
451466.0,0
451635.0,0
451921.0,0
452025.0,0
452292.0,0
452391.0,0
452398.0,0
452418.0,0
452494.0,0
452541.0,0
452547.0,0
452654.0,0
452754.0,0
452759.0,0
452766.0,0
452805.0,0
452939.0,0
452944.0,0
452948.0,0
452954.0,0
452976.0,0
452982.0,0
452994.0,0
452995.0,0
453020.0,0
453049.0,0
453068.0,0
453089.0,0
453094.0,0
453141.0,0
453155.0,0
453181.0,0
453202.0,0
453414.0,0
453436.0,0
453438.0,0
453444.0,0
453513.0,0
453564.0,0
453583.0,0
453585.0,1
453590.0,0
453591.0,0
453593.0,0
453597.0,0
453777.0,0
454118.0,0
454225.0,0
454323.0,0
454448.0,0
454501.0,0
454507.0,0
454553.0,0
454556.0,0
454578.0,0
454626.0,0
454631.0,0
454657.0,0
454670.0,0
454734.0,0
454745.0,0
454784.0,0
454791.0,0
454862.0,0
454865.0,0
454960.0,0
455022.0,0
455260.0,0
455568.0,0
455607.0,0
455676.0,0
455799.0,0
455806.0,0
455921.0,0
455987.0,0
455996.0,0
456025.0,0
456058.0,0
456079.0,0
456164.0,0
456206.0,0
456219.0,0
456222.0,0
456225.0,0
456229.0,0
456232.0,0
456249.0,0
456284.0,0
456288.0,0
456290.0,0
456704.0,0
456759.0,0
456958.0,0
456981.0,0
457029.0,0
457064.0,0
457065.0,0
457068.0,0
457099.0,0
457101.0,0
457178.0,0
457323.0,0
457355.0,0
457406.0,0
457414.0,0
457522.0,0
457543.0,0
457564.0,0
457581.0,0
457596.0,0
457692.0,0
457803.0,0
457924.0,0
457960.0,0
457961.0,0
457996.0,0
458204.0,0
458213.0,0
458325.0,0
458420.0,0
458423.0,0
458425.0,0
458447.0,0
458453.0,0
458461.0,0
458468.0,0
458495.0,0
458537.0,0
458553.0,0
458613.0,0
458636.0,0
458696.0,0
458707.0,0
458736.0,0
458756.0,0
458813.0,0
458919.0,0
458972.0,0
459151.0,0
459217.0,0
459363.0,0
459438.0,0
